applicant_name,age,gender,marital_status,dependents,education,employment_type,years_of_employment,monthly_income,bank_balance,existing_emi,existing_loan_amount,debt_to_income_ratio,credit_score,credit_history,previous_defaults,loan_amount_requested,loan_tenure,loan_purpose,collateral_value,property_area,loan_status,loan_to_income_ratio,collateral_to_loan_ratio,net_disposable_income,income_per_dependent
598,38,0,0,0,0,2,2.0,58946.03,274019.07,14169.53,494734.25,24.04,750,1,0,744562.75,24,5,1191346.51,2,1,1.0526051683774689,1.6000619289643485,44776.5,58946.03
96,63,1,0,0,0,2,29.3,63298.4,43531.52,35078.39,1467540.92,55.42,703,1,0,975726.71,36,5,1648398.09,2,1,1.284559470170915,1.689405520117411,28220.010000000002,63298.4
189,60,1,1,0,1,3,25.5,56762.97,186905.74,26164.31,852498.68,46.09,537,1,0,809485.29,120,1,1452.55,0,0,1.188399893451664,0.0017944118539819295,30598.66,56762.97
1054,54,1,1,0,0,2,5.7,59014.55,363327.18,8946.06,169860.93,15.16,679,0,0,1561380.02,240,4,2563.2,2,1,2.2047952863601714,0.0016416246955689876,50068.490000000005,59014.55
455,54,1,1,0,0,3,4.1,32045.19,125261.94,2125.19,25718.32,6.63,672,1,0,728314.07,36,6,1205049.31,2,1,1.8939765739153573,1.6545737060935815,29920.0,32045.19
881,56,1,0,0,1,2,16.4,150649.46,759633.78,16686.63,781069.57,11.08,568,0,0,3112080.55,60,6,3908346.9,0,0,1.721480089164165,1.255863027067214,133962.83,150649.46
264,27,0,1,1,0,2,5.6,111148.59,120940.78,9090.2,318473.2,8.18,482,0,5,1565492.41,120,3,3199.34,1,0,1.1737233988603304,0.002043663693010176,102058.39,55574.295
274,52,1,0,3,0,0,12.6,212945.32,1089536.36,21422.34,384619.7,10.06,571,0,3,4192317.45,180,6,4612551.6,1,0,1.6406079621754543,1.1002391052232934,191522.98,53236.33
461,63,1,1,0,0,3,13.6,50111.43,223014.55,18127.85,218091.56,36.18,792,1,0,404483.35,36,6,697293.65,2,1,0.672639871449155,1.7239118742464927,31983.58,50111.43
222,31,0,0,1,1,2,8.0,132043.73,106861.01,64447.03,3000000.0,48.81,609,1,0,2153515.21,360,6,3399584.09,2,1,1.3590921797902353,1.57862088654577,67596.70000000001,66021.865
532,21,1,1,1,0,1,29.1,49159.47,372373.38,4952.57,149894.14,10.07,476,0,1,578137.43,360,4,0.77,0,0,0.9800374000506245,1.3318632561119594e-06,44206.9,24579.735
834,37,0,0,2,0,2,2.9,43031.04,294591.86,23609.88,702926.77,54.87,732,1,0,338754.97,120,1,282851.35,1,0,0.6560283189375236,0.8349732846723991,19421.16,14343.68
227,33,0,0,3,0,4,0.0,10426.91,56941.4,4619.14,159024.41,44.3,646,1,0,1117411.32,180,2,1158537.64,2,0,8.93050865500901,1.036804996749093,5807.7699999999995,2606.7275
963,63,1,0,3,0,2,23.2,152204.22,1174656.34,39670.21,1432985.95,26.06,708,1,0,10000000.0,240,2,4775.11,2,1,5.47510005526347,0.00047751099999999996,112534.01000000001,38051.055
455,41,1,0,0,0,1,22.4,31314.3,205859.07,4770.17,131543.13,15.23,672,1,0,3097218.74,36,2,651.85,2,1,8.242290636120453,0.00021046301689366635,26544.129999999997,31314.3
492,50,0,1,0,0,2,23.4,114512.84,737815.5,40568.0,1332995.18,35.43,741,1,0,1477756.6,180,5,4374.59,2,1,1.0753936705554883,0.0029602912956030784,73944.84,114512.84
384,65,1,1,0,0,1,17.4,29252.32,206754.65,8172.52,373063.6,27.94,693,1,0,596797.38,480,6,1380.29,0,1,1.7001425869811353,0.002312828518114473,21079.8,29252.32
671,56,1,1,1,0,2,27.2,45525.08,67656.09,15113.01,448720.87,33.2,650,1,0,2686037.05,240,2,3203697.47,0,1,4.9167716088216284,1.1927227399934786,30412.07,22762.54
701,54,0,0,1,0,1,30.8,17711.72,71749.84,2327.69,51618.98,13.14,680,0,0,504659.19,24,4,517739.39,2,1,2.3744126770296727,1.025918878045201,15384.03,8855.86
409,64,1,1,0,0,2,28.8,91410.87,560557.18,15198.87,748365.46,16.63,504,0,4,8652023.01,480,2,14628436.17,0,0,7.88748556380658,1.690753266963399,76212.0,91410.87
524,51,1,1,1,0,1,34.5,32760.61,44709.25,12327.38,228467.4,37.63,686,0,0,514245.4,300,6,804063.96,2,0,1.308088687400306,1.5635802673198436,20433.230000000003,16380.305
1120,31,1,0,0,1,2,12.5,42861.61,256242.11,11421.58,418813.68,26.65,440,0,4,3067405.08,120,2,4204.11,2,0,5.963777142295868,0.001370575418099001,31440.03,42861.61
1093,53,1,0,1,1,3,33.7,48646.57,376594.18,29250.37,545956.54,60.13,553,0,1,679353.65,360,5,2918.48,2,0,1.1637573659698242,0.004295965731544976,19396.2,24323.285
262,35,0,0,1,0,2,11.4,42701.92,106633.28,15202.9,700150.23,35.6,596,0,1,3218939.68,12,2,3354906.45,1,0,6.281801224238474,1.0422396141328127,27499.019999999997,21350.96
521,35,0,0,2,1,4,0.0,10800.81,42701.47,965.91,36862.86,8.94,663,0,5,196187.21,360,5,1915.99,2,0,1.5136766748666688,0.009766131033720293,9834.9,3600.27
855,50,0,1,1,1,2,5.6,70895.99,215880.11,34420.12,699531.23,48.55,609,0,1,7283505.34,24,2,7865074.7,2,0,8.561256826138308,1.07984745433028,36475.87,35447.995
963,35,1,1,1,0,2,5.1,44549.22,319487.35,15039.47,569137.22,33.76,675,0,0,738738.56,60,5,2051.01,1,0,1.3818770938451148,0.0027763678668675427,29509.75,22274.61
657,22,0,1,0,0,2,0.8,64567.95,46890.37,19866.56,470057.57,30.77,470,1,1,2266964.42,180,0,2837.61,1,0,2.9258122902564923,0.0012517223362508707,44701.39,64567.95
1079,65,1,0,2,0,2,21.4,80572.05,581121.51,14933.35,638073.99,18.53,696,1,0,1005163.22,36,6,2881.11,2,1,1.0396111513442523,0.0028663106077438847,65638.7,26857.350000000002
544,46,1,1,0,1,2,23.6,85846.72,659640.19,10924.14,221770.37,12.73,631,1,0,1941581.8,480,6,2878375.06,2,1,1.8847369280193038,1.482489720494908,74922.58,85846.72
1108,51,1,0,2,0,2,13.2,117690.65,472934.4,76563.49,1551987.69,65.05,577,1,0,9605859.99,240,2,546.89,2,0,6.8016306520526495,5.693295556767739e-05,41127.15999999999,39230.21666666667
612,57,1,0,0,0,4,0.0,10000.0,23940.78,1409.9,32283.13,14.1,727,0,1,98246.39,180,5,4947.73,2,0,0.8187199166666667,0.05036042545685393,8590.1,10000.0
922,49,1,0,0,0,2,3.0,62136.58,76032.33,9756.8,145542.97,15.7,862,1,0,988797.55,360,1,1071679.08,1,1,1.3261076781717522,1.0838205252430086,52379.78,62136.58
329,48,1,1,0,0,0,27.7,82578.46,445793.84,27568.76,740895.87,33.38,454,1,0,764847.91,300,5,44.48,1,0,0.7718396036125321,5.8155352741958847e-05,55009.70000000001,82578.46
273,56,1,1,1,0,2,3.2,102812.45,313035.97,38304.0,1236517.46,37.26,575,0,2,703311.19,24,4,1250086.83,0,0,0.570060005702941,1.7774305993908617,64508.45,51406.225
982,34,1,0,1,1,2,3.4,42122.82,172161.45,12783.56,596834.14,30.35,467,1,0,593524.98,60,6,4743.56,1,0,1.1741952461872212,0.00799218256997372,29339.260000000002,21061.41
719,58,0,0,0,1,2,14.6,86193.93,463883.6,17706.04,623909.88,20.54,643,1,0,943562.04,300,3,3315.58,0,1,0.9122471849235788,0.0035138971889967087,68487.88999999998,86193.93
965,53,1,0,0,1,0,13.0,30706.69,67855.26,10161.73,575876.43,33.09,398,0,3,1904323.06,36,0,1325.9,1,0,5.168046062057921,0.0006962579132975473,20544.96,30706.69
369,29,0,1,1,0,2,10.7,105561.37,801684.88,34743.92,1638240.29,32.91,560,1,0,2359231.62,120,6,4200051.63,1,1,1.8624486874317756,1.780262520387888,70817.45,52780.685
552,27,1,0,0,0,3,6.5,91317.36,94835.23,17724.93,459803.31,19.41,757,1,0,1053948.99,36,3,115.69,2,1,0.9618004999268485,0.00010976812075127089,73592.43,91317.36
1139,60,1,0,3,0,2,7.4,80703.17,224211.39,12518.08,547965.91,15.51,676,1,0,9108234.55,180,2,7773570.94,0,1,9.405077221047616,0.8534662669616913,68185.09,20175.7925
954,61,1,0,2,0,3,1.4,50951.34,341770.91,11168.58,143824.2,21.92,666,1,1,3840764.88,120,0,423.5,2,0,6.281753139367876,0.0001102644950242307,39782.759999999995,16983.78
1138,65,1,0,0,0,2,11.2,56062.07,351743.33,7034.45,159131.38,12.55,793,1,0,3876509.12,300,0,5005211.82,0,1,5.762227949604192,1.2911647219341509,49027.62,56062.07
257,25,1,1,0,0,2,5.9,51780.02,339084.05,11910.38,473759.04,23.0,526,0,3,170248.39,60,3,4619.01,2,0,0.2739930543351149,0.027131005467951854,39869.64,51780.02
155,61,1,0,0,1,4,0.0,10000.0,33979.17,5915.17,272277.61,59.15,601,1,1,195634.68,480,5,176672.06,0,0,1.6302889999999999,0.9030712755018692,4084.83,10000.0
162,59,1,0,0,1,1,17.1,58754.49,191011.59,5608.83,117737.54,9.55,728,0,0,682863.29,180,1,1273.37,2,0,0.9685263912028965,0.0018647509957666634,53145.659999999996,58754.49
713,55,1,0,0,0,4,0.0,10000.0,17861.96,3430.22,112230.57,34.3,828,0,0,206851.57,120,6,272387.09,1,0,1.7237630833333335,1.316823894544286,6569.780000000001,10000.0
646,43,1,1,0,0,4,0.0,10000.0,49824.92,584.75,6368.9,5.85,741,0,0,150826.94,36,0,155528.9,2,0,1.2568911666666667,1.0311745368566119,9415.25,10000.0
386,43,0,0,0,0,3,0.3,55569.7,194312.59,20625.66,424469.72,37.12,560,0,2,337188.97,36,1,2257.76,2,0,0.5056547153094822,0.006695829937734916,34944.03999999999,55569.7
557,40,1,0,0,0,2,12.1,41154.26,155037.07,4655.6,202891.05,11.31,670,0,0,701864.78,180,5,498.73,2,0,1.4212072253678396,0.0007105784678353572,36498.66,41154.26
646,22,0,1,0,0,0,3.2,70138.8,238251.05,14103.67,255704.16,20.11,771,1,1,625397.37,24,3,3480.05,2,1,0.7430473218817544,0.005564542108643661,56035.130000000005,70138.8
45,43,1,1,0,0,2,21.0,53925.38,65407.86,18609.67,548180.16,34.51,624,0,0,296459.27,360,1,403044.3,0,1,0.458131943931905,1.3595267235192205,35315.71,53925.38
62,31,1,0,0,1,1,31.4,41110.6,201282.9,1044.0,44322.86,2.54,659,0,2,2121813.03,180,0,2288402.82,1,0,4.301025830321134,1.0785129451297601,40066.6,41110.6
548,30,1,1,0,0,0,5.0,46754.15,210557.79,22266.23,862770.22,47.62,678,0,1,4521432.14,120,2,5622674.2,2,1,8.058878445371516,1.2435604529497595,24487.920000000002,46754.15
293,23,0,1,1,0,3,1.1,82891.12,497128.2,47745.5,1280100.49,57.6,463,0,2,778614.31,300,5,497.14,1,0,0.7827681159735005,0.0006384932740319144,35145.619999999995,41445.56
559,41,1,0,1,0,1,24.0,16792.31,11279.44,8050.25,290140.1,47.94,697,1,1,146786.99,36,6,189024.37,1,1,0.7284435057872719,1.287746073408822,8742.060000000001,8396.155
469,23,0,1,1,0,3,0.7,81122.63,66915.44,5199.96,59197.5,6.41,507,1,4,931308.7,12,3,1183118.51,0,1,0.956688144027546,1.2703827527864822,75922.67,40561.315
1149,59,0,0,2,1,2,4.7,70052.81,307392.39,37373.41,937570.53,53.35,572,1,0,1110473.18,120,6,948920.82,2,0,1.320995284367132,0.8545193500305879,32679.399999999994,23350.936666666665
966,61,1,0,0,1,3,6.6,54657.83,134500.61,15195.92,645843.47,27.8,669,1,0,4190009.48,36,2,5313142.72,2,0,6.3882422091522235,1.2680502861296628,39461.91,54657.83
587,57,1,0,0,0,3,7.3,15520.35,86354.28,2474.88,148469.88,15.95,640,0,1,217227.13,120,5,383335.68,2,0,1.1663564825105963,1.7646768154603893,13045.470000000001,15520.35
17,34,1,0,1,0,2,11.9,61259.47,154841.99,5226.32,143925.38,8.53,864,0,2,75081.47,240,3,2174.65,2,1,0.1021358684080464,0.0289638708458958,56033.15,30629.735
644,28,1,1,1,1,2,6.6,52237.59,268363.17,6629.09,307981.9,12.69,736,0,0,71530.57,12,3,1195.57,1,0,0.11411094641489652,0.016714112581515846,45608.5,26118.795
130,43,0,0,1,0,3,17.8,185397.57,647575.16,17322.37,410332.7,9.34,560,1,0,10000000.0,12,2,15000000.0,0,1,4.494844961200588,1.5,168075.2,92698.785
655,51,0,0,1,0,0,10.6,122068.32,236744.68,12377.37,430981.16,10.14,596,0,1,10000000.0,24,2,11154672.14,2,0,6.826778097161764,1.1154672140000002,109690.95000000001,61034.16
1135,21,1,0,3,0,2,2.0,127159.32,260052.16,93527.72,3000000.0,73.55,765,0,2,938085.69,24,1,3247.65,0,0,0.614770568920941,0.0034619971657386655,33631.600000000006,31789.83
955,59,1,1,0,0,2,12.9,71996.7,470873.0,1414.61,69527.12,1.96,567,0,0,1048005.93,24,5,201.47,1,0,1.213025423387461,0.0001922412786347497,70582.09,71996.7
894,40,1,1,0,1,2,8.0,42473.36,269385.55,9587.7,539904.73,22.57,567,0,1,63157.98,120,3,3234.72,2,0,0.12391685046815228,0.05121633085795334,32885.66,42473.36
855,57,0,0,0,0,2,20.1,58104.96,43767.48,4150.06,224366.78,7.14,565,0,1,3405540.73,300,0,4583637.66,2,1,4.884179609336851,1.3459353516526582,53954.9,58104.96
738,24,1,1,0,0,2,3.9,235692.25,577527.05,23061.82,323826.56,9.78,760,1,0,1658284.54,180,6,2584632.25,1,1,0.5863170228691581,1.558618070454905,212630.43,235692.25
736,40,0,0,0,1,0,20.6,197040.73,1014747.05,32790.72,1197835.23,16.64,560,0,0,4760579.12,360,0,7920618.3,0,0,2.0133650878509566,1.66379301768647,164250.01,197040.73
11,41,1,1,0,1,3,0.2,116141.2,102223.43,5853.88,339476.84,5.04,658,1,3,10000000.0,12,2,14258476.2,2,1,7.175174127125717,1.4258476199999999,110287.31999999999,116141.2
665,23,0,1,0,1,3,0.4,110392.97,462520.08,32421.47,1404122.35,29.37,664,1,0,2325591.48,24,6,2217452.71,2,1,1.7555401399201416,0.9535005305402994,77971.5,110392.97
305,52,1,0,2,1,1,17.7,45130.94,291798.59,22121.49,541497.43,49.02,595,1,0,607357.28,24,5,4786.55,2,0,1.1214724680378176,0.007880946121202334,23009.45,15043.646666666667
244,62,1,1,0,1,1,29.5,50878.45,201108.82,13691.35,293508.48,26.91,714,1,0,770279.52,240,1,104.18,1,1,1.2616335599846302,0.00013524960393598417,37187.1,50878.45
390,45,0,0,3,1,2,9.4,84386.69,511222.65,23289.77,1213782.17,27.6,676,0,0,1051648.5,180,5,4996.89,2,0,1.0385212999822602,0.0047514830287876605,61096.92,21096.6725
855,38,0,0,3,0,2,7.3,113221.78,412129.73,33350.48,1763312.34,29.46,840,0,0,1281303.73,36,1,1602.89,2,1,0.9430633472935449,0.0012509836367993717,79871.29999999999,28305.445
615,49,1,0,2,0,3,4.3,62664.73,443271.49,19659.24,1056961.64,31.37,750,0,0,5178590.25,24,2,7445840.41,2,0,6.88663603114543,1.4378122327789884,43005.490000000005,20888.243333333336
319,37,0,1,1,0,3,2.7,121789.28,389904.27,46798.35,1547624.14,38.43,748,1,0,2574158.83,24,6,3247.26,2,1,1.7613474341365132,0.001261483931043991,74990.93,60894.64
725,37,1,0,1,0,3,11.6,127348.05,584732.92,27676.64,544562.01,21.73,652,1,0,10000000.0,300,2,246.55,1,0,6.543746318324727,2.4655e-05,99671.41,63674.025
348,55,1,0,2,1,2,12.7,78662.07,151419.53,21486.9,1039334.11,27.32,580,1,0,1054060.63,300,1,4670.46,1,1,1.116654899029905,0.004430921587499194,57175.170000000006,26220.690000000002
730,47,1,1,0,0,2,6.4,138736.91,1009490.93,36515.73,826002.8,26.32,594,1,0,540505.84,60,1,4148.25,1,1,0.3246587612001257,0.007674755188584087,102221.18,138736.91
337,32,1,0,0,1,1,25.5,79607.05,240721.05,4119.05,46930.52,5.17,706,1,0,142699.31,12,3,2288.07,2,1,0.1493788447966187,0.01603420507078836,75488.0,79607.05
426,39,0,0,0,1,0,6.1,122905.33,841983.66,59266.66,2814808.13,48.22,661,1,0,2261891.79,240,0,3484284.59,1,1,1.5336274065575513,1.5404293898604229,63638.67,122905.33
1074,58,1,1,1,0,4,0.0,10000.0,31478.5,2300.26,110535.77,23.0,489,0,1,562765.75,180,2,533662.81,1,0,4.689714583333333,0.9482858720524482,7699.74,5000.0
408,44,1,0,0,0,0,25.0,159016.03,672684.88,24940.23,1381859.32,15.68,638,0,0,1886261.65,360,6,248.22,0,1,0.9885070758799182,0.00013159362064112367,134075.8,159016.03
36,24,0,0,3,1,2,5.7,68351.99,398875.62,19395.46,1133632.33,28.38,578,0,2,1277538.66,240,1,1843603.54,2,0,1.557548726818341,1.4430902153677292,48956.530000000006,17087.9975
612,59,1,0,1,0,0,13.9,56570.83,81781.85,24181.56,646554.23,42.75,641,0,1,575606.52,60,5,987652.81,0,0,0.8479141988901348,1.7158471554491774,32389.27,28285.415
668,54,1,1,1,1,2,9.1,66446.36,34382.22,20734.82,841144.44,31.21,611,0,1,854482.21,360,6,837885.22,2,0,1.07164411765119,0.9805765529044776,45711.54,33223.18
181,33,1,0,2,1,2,10.7,91709.97,645837.41,28310.03,1350805.06,30.87,663,0,0,2225445.82,60,6,3000853.36,1,1,2.022177287085944,1.3484279567857556,63399.94,30569.99
730,64,0,0,0,1,2,5.9,52056.82,115040.8,15899.51,171529.31,30.54,620,1,0,4417605.38,120,2,1396.48,2,1,7.071768534202947,0.00031611696380177804,36157.31,52056.82
717,63,1,1,1,0,2,6.9,120323.98,383257.02,47637.61,1984953.59,39.59,836,1,0,1845695.03,60,6,1703643.78,0,1,1.2782815126848919,0.9230364455172206,72686.37,60161.99
522,65,0,1,0,1,0,17.8,88268.84,217245.5,42410.74,1721741.34,48.05,636,1,1,5707582.4,360,2,4389.43,1,1,5.388445873613686,0.0007690524100011241,45858.1,88268.84
652,38,0,0,0,0,2,8.4,54832.4,166712.53,3067.04,115774.95,5.59,769,0,1,388888.23,300,4,3951.44,2,1,0.591025607122796,0.010160862929690621,51765.36,54832.4
1096,62,0,0,1,1,2,26.1,95279.48,607519.94,21652.82,492204.27,22.73,568,1,1,9232692.37,360,2,11209172.86,2,0,8.075096871155607,1.2140741195300977,73626.66,47639.74
296,57,0,0,0,0,0,2.7,105023.29,376364.75,31883.4,371290.57,30.36,556,0,0,7410571.73,180,2,9767888.66,2,0,5.880101872324383,1.3181018976520993,73139.88999999998,105023.29
111,60,0,0,1,1,2,29.7,91121.48,257794.78,48948.44,1984117.34,53.72,616,1,0,3046349.8,60,0,3499577.41,1,1,2.785978490838091,1.1487772710802944,42173.03999999999,45560.74
677,45,0,0,1,1,2,6.4,43408.56,77787.36,15138.84,820464.29,34.88,673,1,0,303942.51,300,1,590.25,0,1,0.5834918850106984,0.0019419790933489361,28269.719999999998,21704.28
744,33,0,0,0,0,2,10.1,85922.39,674687.09,4448.34,244758.86,5.18,515,1,2,1218927.45,120,1,4011.76,1,1,1.182198115066399,0.0032912213109976317,81474.05,85922.39
782,31,1,0,0,0,1,21.7,25597.06,150869.46,17104.87,411966.6,66.82,535,0,0,2641062.54,180,2,4428275.75,2,0,8.598196238161727,1.6767023434439383,8492.190000000002,25597.06
662,64,1,0,3,0,2,5.2,82320.23,572133.92,25690.56,823805.52,31.21,506,1,1,6262989.46,240,0,7366478.27,1,1,6.340067178302749,1.176192027313423,56629.67,20580.0575
698,43,0,1,0,0,3,9.7,37994.96,143094.41,12996.96,422847.84,34.21,576,0,2,888142.16,36,4,693.99,2,0,1.9479385336020005,0.0007813951766460451,24998.0,37994.96
172,62,1,0,0,0,0,20.8,102969.2,426879.37,22207.64,858288.17,21.57,595,0,0,10000000.0,360,2,15000000.0,0,1,8.093034939897885,1.5,80761.56,102969.2
910,45,0,0,0,0,4,0.0,10000.0,50631.51,4714.65,210469.74,47.15,718,1,0,184770.21,240,6,155703.17,2,0,1.53975175,0.8426854632031864,5285.35,10000.0
87,45,0,0,1,0,2,2.5,52262.2,278497.22,2044.11,82220.42,3.91,567,0,1,286494.19,360,5,415475.04,0,0,0.4568218680678069,1.4502040687107824,50218.09,26131.1
906,24,1,1,1,0,2,2.3,35640.47,52844.46,15803.7,554127.56,44.34,613,0,1,2045698.88,36,2,2550959.35,2,0,4.783183461572382,1.2469867266095391,19836.77,17820.235
852,39,1,0,0,1,2,4.9,128834.11,505477.62,29138.38,388666.29,22.62,609,1,0,6191668.54,240,2,8935220.96,1,1,4.00493610219633,1.4431038907001958,99695.73,128834.11
317,46,1,0,0,0,2,2.5,210635.85,1167629.98,16611.9,706467.92,7.89,749,1,1,705963.52,36,3,959268.46,1,1,0.2792985777745494,1.3588074069323015,194023.95,210635.85
72,25,1,1,1,0,3,3.7,49928.28,113149.21,11582.54,274067.89,23.2,604,1,2,3092533.41,240,2,1049.37,1,0,5.161626186602063,0.0003393237391087716,38345.74,24964.14
622,28,0,0,0,1,2,6.2,49658.59,94185.45,33586.7,1351671.9,67.64,562,0,0,347247.28,60,5,508003.93,1,0,0.5827244255894768,1.4629457428723414,16071.89,49658.59
467,47,1,0,1,0,3,27.1,66537.88,420642.35,34976.75,1256197.95,52.57,701,0,0,609454.64,24,1,4080.47,2,0,0.7632928290872307,0.0066952808825936575,31561.130000000005,33268.94
709,32,1,0,0,0,2,10.4,102564.03,263884.46,40687.1,886678.24,39.67,567,0,3,1416430.33,120,1,4902.86,2,0,1.1508504573516987,0.003461419807354732,61876.93,102564.03
473,52,1,1,0,1,1,15.7,50185.95,385585.38,14967.56,588252.74,29.82,689,1,0,4396874.65,36,2,4113.12,2,1,7.300972101421482,0.0009354644667889268,35218.39,50185.95
687,41,1,1,0,1,4,0.0,10000.0,19650.25,5631.06,129473.13,56.31,732,1,0,691439.67,120,0,1028524.98,1,0,5.76199725,1.4875122510688459,4368.94,10000.0
581,39,1,0,1,1,2,14.3,87025.38,687783.06,16441.27,968206.41,18.89,671,0,0,532233.14,120,5,4132.13,2,0,0.5096531801029386,0.007763759317956037,70584.11,43512.69
450,26,1,0,0,0,2,5.0,80510.16,281563.83,16677.17,321550.84,20.71,660,1,0,994422.78,360,0,1424386.14,2,1,1.0292932593849025,1.432374809434675,63832.990000000005,80510.16
435,39,0,0,0,0,0,13.3,46109.95,64862.96,16154.97,233041.66,35.04,741,1,1,500275.6,120,6,574943.07,2,1,0.9041352969008498,1.1492526719272336,29954.979999999996,46109.95
976,45,1,0,1,0,2,25.0,56108.82,420243.53,6209.13,137218.34,11.07,606,1,0,3223282.08,360,0,4216692.68,2,1,4.787248065455663,1.308198468314011,49899.69,28054.41
491,46,1,0,0,1,0,2.9,37395.84,294694.53,10720.45,114711.6,28.67,722,0,0,503047.42,36,6,4778.85,2,0,1.120996836368252,0.009499800237520353,26675.389999999996,37395.84
826,33,1,0,0,1,2,12.1,51547.43,309790.99,4655.4,274573.68,9.03,630,1,0,4506905.81,240,2,85.72,1,1,7.28601763786607,1.9019700791128803e-05,46892.03,51547.43
12,22,0,1,1,0,0,2.6,40724.35,302410.65,7924.94,191369.2,19.46,697,1,2,2803554.14,300,0,2953819.21,2,1,5.736850598393018,1.0535980624936316,32799.409999999996,20362.175
97,63,0,0,1,0,3,10.0,68127.88,40363.45,24626.33,1396799.34,36.15,789,1,0,781397.34,60,6,1134369.25,1,1,0.9557973182197947,1.451718852792614,43501.55,34063.94
346,64,1,1,0,0,0,21.3,142262.63,403221.37,49329.97,2035436.57,34.68,679,0,0,744368.71,36,5,975305.42,1,0,0.4360296574956707,1.310245053153833,92932.66,142262.63
307,61,1,0,2,1,0,29.2,115228.0,773847.94,25648.19,945667.76,22.26,645,0,0,1089641.68,180,6,994893.88,0,0,0.788033059094433,0.9130468283849055,89579.81,38409.333333333336
541,34,0,0,2,0,4,0.0,10000.0,25601.53,1242.84,65287.24,12.43,677,1,0,92605.28,60,5,120.83,1,1,0.7717106666666667,0.0013047852131109587,8757.16,3333.3333333333335
225,48,0,0,1,0,2,23.2,71025.64,89524.02,2818.38,110552.35,3.97,519,0,0,6399576.32,120,2,1646.6,2,0,7.508528281711601,0.00025729828314634425,68207.26,35512.82
511,27,0,0,1,1,4,0.0,10000.0,68406.05,2241.28,84086.76,22.41,364,1,4,687299.15,360,0,1188654.08,2,0,5.727492916666667,1.7294566419876993,7758.719999999999,5000.0
1150,61,0,1,0,1,3,19.3,35088.15,72838.48,19962.84,389173.05,56.89,619,0,2,192282.77,12,6,314138.25,1,0,0.4566659731751792,1.6337306249540717,15125.310000000001,35088.15
861,21,1,1,0,1,2,0.5,36643.0,247171.96,16211.28,804916.97,44.24,636,0,0,2102845.44,60,2,4491.02,1,0,4.782280926780013,0.002135687157302441,20431.72,36643.0
702,42,1,1,0,0,2,17.9,50081.31,234610.95,23006.96,441361.18,45.94,454,0,3,3262068.51,300,2,2731807.56,2,0,5.427953911349364,0.8374464091191023,27074.35,50081.31
566,59,0,1,1,0,1,31.2,65165.64,149310.8,11406.15,399621.08,17.5,643,0,0,1838706.73,480,4,4440.81,2,0,2.3513244224001077,0.002415181239914209,53759.49,32582.82
821,53,1,1,0,0,2,2.3,54640.51,112350.72,6228.67,300374.65,11.4,502,1,2,681021.69,36,5,724541.94,2,0,1.038639783925882,1.0639043522975018,48411.840000000004,54640.51
930,59,1,1,0,1,2,23.0,88998.7,611642.41,51047.77,1539863.79,57.36,610,1,0,1765953.33,180,6,2377323.67,0,1,1.6535385067422335,1.3461984694691789,37950.93,88998.7
650,43,0,0,2,0,2,2.2,34238.87,231238.28,2094.24,82901.71,6.12,620,0,0,561137.9,120,6,1277.41,2,0,1.3657428433434475,0.00227646359299559,32144.630000000005,11412.956666666667
32,25,0,1,1,0,1,23.3,40896.19,123599.97,9706.59,257156.34,23.73,596,0,1,2302453.31,60,0,3259524.09,0,0,4.691662210261314,1.4156743486798435,31189.600000000002,20448.095
543,21,1,1,0,0,4,0.0,10000.0,8711.4,2158.88,94236.84,21.59,448,1,2,572798.25,12,0,1008645.51,2,0,4.77331875,1.7609088540336846,7841.12,10000.0
943,27,0,1,0,0,2,5.5,78221.9,74785.96,38587.09,1408962.78,49.33,773,1,0,1015579.26,300,3,2711.89,2,1,1.0819425889680512,0.0026702888753360322,39634.81,78221.9
863,23,1,1,0,0,1,21.3,35569.72,215689.58,9789.83,272428.46,27.52,578,1,1,112958.59,120,3,1586.14,1,1,0.26464126884702305,0.014041782922396606,25779.89,35569.72
707,41,0,0,0,1,2,2.9,53019.81,165740.93,16277.33,894036.93,30.7,567,1,0,4654062.01,300,2,5354457.25,2,0,7.314973419054752,1.1504911706150645,36742.479999999996,53019.81
259,23,0,1,0,0,2,3.4,151766.57,383548.71,33112.29,1957251.28,21.82,617,1,0,1662971.84,360,5,1365.87,2,1,0.9131193165047261,0.000821342831638087,118654.28,151766.57
941,29,0,1,1,1,2,2.6,126164.51,218780.61,4106.47,164769.51,3.25,796,1,1,10000000.0,60,2,4069.49,0,1,6.605132721819579,0.000406949,122058.04,63082.255
437,39,0,0,2,1,2,9.7,121280.56,926127.7,17791.98,191791.34,14.67,415,1,4,1165550.48,36,1,3841.17,0,0,0.80086377129745,0.0032955844177594094,103488.58,40426.85333333333
801,54,0,1,0,1,2,15.7,52815.01,361451.51,4909.46,187450.96,9.3,760,1,0,6036175.26,120,2,6188710.52,2,1,9.524084251806446,1.0252701840867358,47905.55,52815.01
141,51,0,1,1,0,2,15.6,82616.0,412832.21,27923.61,990334.78,33.8,776,0,0,8679385.2,60,2,14501860.75,1,1,8.754746054033117,1.6708396292861851,54692.39,41308.0
962,23,1,0,1,0,2,1.2,60646.02,467230.92,27419.46,1509917.2,45.21,644,1,0,658448.96,60,5,2328.17,2,1,0.9047707774832819,0.0035358397407142996,33226.56,30323.01
